id,date,text,views,forwards,replies,channel_short
14349,2026-01-14T18:01:59+00:00,"Солдаты русской бригады в монастыре Корделье, Франция, 1917 год.",3128,9,,historyrussi
14348,2026-01-14T15:02:59+00:00,"Улица Н. Н. Муравьева-Амурского в Хабаровке, 1886-1893.",3258,7,,historyrussi
14347,2026-01-14T12:02:00+00:00,"Опросный лист Особого отдела РККА, 14 января 1921 года. Обратите внимание за что расстрелян (подчеркнуто красной пастой).",3568,29,,historyrussi
14346,2026-01-14T09:01:00+00:00,"Строительство моста через Оку. Вид Старо-Голутвина монастыря в Коломне с противоположного берега Оки, 1863 год.",3308,17,,historyrussi
14345,2026-01-14T06:40:00+00:00,"[​​](https://pub-da3a607cc3d643ffaa67028e564144f3.r2.dev/d2aIkzsu8nYJqdgN-1768332112374.jpeg)**Чем вооружали сотрудников НКВД**

Образ сотрудника НКВД в массовом сознании давно свёлся к нескольким штампам - кожанка, «Маузер» и револьвер с глушителем. Но реальный арсенал органов госбезопасности был куда сложнее и разнообразнее. Он формировался не по идеологическим лекалам, а из того, что оказалось под рукой после революции, Гражданской войны и массовых конфискаций. Какие именно пистолеты и револьверы использовали в НКВД на самом деле, и почему многие из них пришли туда случайно.

НКВД изначально создавался как структура двойного назначения. Он объединял функции правоохранительных органов и государственной безопасности, что напрямую отражалось на вооружении. В отличие от армии, сотрудники комиссариата не имели жёстко стандартизированного перечня личного оружия и могли использовать практически всё стрелковое вооружение, находившееся на территории СССР.

Именно поэтому арсенал НКВД выглядел необычно. В нём соседствовали армейские револьверы, трофейные пистолеты, гражданские модели и специально разработанное оружие, которое официально даже не принималось на вооружение.


Револьвер системы Нагана оставался на вооружении НКВД дольше, чем в частях Красной армии. Причина заключалась не только в привычке, но и в эксплуатационных особенностях. Наган был надёжен, прост в обслуживании и допускал использование специального бесшумного устройства.

Для органов госбезопасности это имело значение. Возможность снизить звук выстрела ценилась выше скорострельности. Именно поэтому револьвер продолжал использоваться даже после появления более современных пистолетов.


После револьвера системы Нагана именно Mauser C-96 стал самым узнаваемым пистолетом, связанным с образом чекиста. Он использовался ещё в Российской империи, а после революции оказался в распоряжении ЧК сначала как трофей, а затем как предмет целевых закупок.

Пистолет отличался рядом особенностей: обойменным заряжанием, мощным патроном и кобурой-прикладом, превращавшей его в подобие карабина. В рекламных материалах начала XX века заявлялась убойная дальность до километра, хотя практическая точность на таких дистанциях была условной.

В годы Гражданской войны Mauser официально закупался в Веймарской республике. Для большевистского руководства выпускалась модификация Bolo с укороченным стволом и рукоятью. После перевооружения ЧК и армии маузеры всё чаще использовались как наградное оружие.


Пистолет Browning M1906 также относился к гражданскому оружию. В Русской императорской армии он был разрешён офицерам как личное средство самообороны вне службы. После революции такие пистолеты попадали в НКВД в ходе конфискаций и боевых действий.

В системе ЧК-НКВД Browning M1906 рекомендовался для командного состава. В отдельных случаях его использовали подразделения охраны, где требовалось скрытое ношение оружия без привлечения внимания.


Mauser 1914 изначально разрабатывался как гражданский пистолет самообороны под патрон 6,35 мм. В Российской империи он был разрешён к приобретению офицерами армии и флота для ношения вне строя, а также продавался гражданским лицам.

В распоряжении НКВД эти пистолеты оказались в основном в результате обысков, конфискаций и захвата оружия в ходе революционных событий и Первой мировой войны. Использовались как табельное и наградное оружие командного состава, а также как средство скрытого ношения.

Небольшие размеры и слабый патрон делали его малопригодным для боя, но удобным для постоянного ношения.


Пистолет Коровина был первым массовым советским самозарядным пистолетом, официально принятым на вооружение. Он выпускался под патрон 6,35 мм и изначально предназначался для гражданского рынка и служебного ношения.

В НКВД Коровин использовался прежде всего как оружие скрытого ношения. Его компактность и малый вес делали пистолет удобным для оперативных работников. Однако слабый патрон ограничивал его боевое применение, поэтому в качестве основного оружия он рассматривался редко.

Пистолет Коровина стал первым серийным советским пистолетом, выпущенным в десятках тысяч экземпляров.",3425,23,,historyrussi
14344,2026-01-13T18:00:00+00:00,"На праздновании «Дня Победы» Туркфронта 13 января 1920 г. предлагалось меню с юмором того времени:

1) Бульон с пирожками (из костей Колчака).

2) Рыба (меньшевистская из соглашательских вод).

3) Беф-а-ля-строганов (из жирного буржуазного мяса).

4) Компот (сладкий, как коммунистические мечты).

5) Мороженое (из разбитой сибирской буржуазии).

6) Кофе (чёрное, как белогвардейская душа).

7) Печенье (Революционное).

8) Сыр (прозрачный, как Деникинский фронт).

Источник: фонд Самарского губкома ВКП(б). Архив социально-политической истории.",3341,50,,historyrussi
14343,2026-01-13T14:18:50+00:00,"Трижды бежавший. СК - ссыльнокаторжный, 1891 год.",3078,9,,historyrussi
14341,2026-01-13T12:06:00+00:00,Царь Николай II с офицерами на палубе царской яхты. Россия. 1910-е.,3415,14,,historyrussi
14340,2026-01-13T09:03:00+00:00,"Первое Временное правительство под председательством князя Георгия Львова, Петроград, 1917 год.",3170,11,,historyrussi
14339,2026-01-13T06:28:00+00:00,"[​​](https://pub-da3a607cc3d643ffaa67028e564144f3.r2.dev/DHvvc9l3WetbBEcj-1768196200697.jpeg)**Любимец Тишайшего царя. О судьбе воспитателя Петра I Артамона Матвеева**

Артамон Сергеевич Матвеев не принадлежал к знатному роду: его отец был обычным дворянином, приказным дьяком, который выполнял поручения в Персии и Турции.

Тем не менее, юный Артамон за свое усердие к учебе, прилежание и ум попал в окружение Алексея Михайловича, когда тот еще был наследником престола. Невысокий чин стряпчего не помешал Артамону Сергеевичу стать любимцем Тишайшего царя, который проявлял к нему, по его собственным словам, «высочайшую и крайнюю… милость». На посту начальника московских стрельцов Матвеев удостоился от царя наименования «верного и избранного головы».

Царь ценил его за верную службу и в одном из своих писем призывал его «служить… паче прежнего». Артамон Сергеевич знал себе цену и в челобитной писал:
«Работал… чистым сердцем… и за твое Государское повеление должен и последнюю каплю крови своей источить…»

Матвеев не кривил душой: он действительно трудился не за страх, а за совесть не только из чувства долга, но и из личных соображений. Дело в том, что вторая жена Алексея Михайловича Наталья Кирилловна Нарышкина была дальней родственницей его жены и воспитывалась в его доме, как родная дочь.

Когда Наталья вышла замуж за Тишайшего государя, Матвеев стал своим человеком в царской семье. Он сопровождал царицу в богомольных походах в монастыри, заботился о ней во время отъездов царя, присутствовал в ее покоях во время пиров в честь рождения и крестин царских детей, что было величайшей честью.

Алексей Михайлович даже сделал своего любимца одним из воспитателей сына Петра – будущего первого российского императора. Тишайший государь хотел дать наследнику современное образование, то есть – ознакомить его с достижениями Западной Европы. А Артамон Сергеевич был убежденным западником.

В своем доме он собрал библиотеку из 77 книг на иностранных языках. Это были труды по истории, философии, астрономии, грамматике, сочинения поэта Вергилия и даже гуманиста Эразма Роттердамского.

Артамон Сергеевич был почти незаменимым человеком на военной и государственной службе. 
«Бе человек остр в разуме и к гражданским делам искусен зело», – так отзывался о Матвееве писатель и книгохранитель Московского печатного двора Сильвестр Медведев.

Умный, образованный, расторопный, Артамон Сергеевич возглавлял Малороссийский и Посольский приказы, дослужился до чина окольничьего, стал ближним боярином, то есть ближайшим советником царя.

Его карьера и судьба всецело зависели от милости последнего. Поэтому когда в 1676 году Алексей Михайлович умер, для «отца немцев» наступили черные дни. Благодаря стараниям Милославских – родственников первой жены Тишайшего государя – он попал в опалу и был отправлен в ссылку.

Но в 1682 году в жизни Матвеева произошел новый крутой поворот. Наследник Алексея Михайловича, болезненный Федор умер, и власть ненадолго перешла к малолетнему Петру, вернее, – к его родственникам Нарышкиным. Разумеется, Матвеев был немедленно возвращен из ссылки и осыпан милостями и почестями.

Это был последний, роковой взлет ближнего боярина Тишайшего государя. В Москве уже волновались стрельцы, которые хотели видеть на престоле болезненного брата Петра – Ивана и его властную, решительную сестру, царевну Софью. Такая перспектива не устраивала Матвеева.

Матвеев прибыл в Москву 11 мая, и к нему сразу потянулась знать, рассчитывая, что он наведет порядок в столице. Его приезд заставил заговорщиков поторопиться с реализацией кровавого замысла. 15 мая произошел страшный стрелецкий бунт.

Дипломатичный Матвеев попытался успокоить разъяренных стрельцов и почти добился своего. Но в решающую минуту князь Михаил Долгоруков принялся осыпать мятежников бранью и мгновенно вывел их из себя. Началась страшная бойня, жертвой которой пал и Матвеев.

Царица пыталась его защитить, но с ней уже никто не считался. Матвеев схватился за руку Петра, но его силой вырвали и убили на глазах царской семьи. Маленький Петр видел гибель опекуна своей матери, и это жуткое зрелище навсегда врезалось ему в память.",3453,21,,historyrussi
14338,2026-01-12T18:00:00+00:00,"Русско-турецкая война. Группа солдат-Георгиевских кавалеров, участвовавших в военной операции, 1877-1878.",3188,12,,historyrussi
14337,2026-01-12T15:01:00+00:00,"Лётчик В.Ф.Абрамович, совершивший перелёт из Берлина в Санкт-Петербург. 1910.",3475,8,,historyrussi
14336,2026-01-12T12:01:59+00:00,"12 января 1898 года в России торжественно открылась междугородняя связь — раздался первый телефонный звонок из Москвы в Санкт-Петербург. Эта линия — 660 км — стала самой длинной воздушной магистралью в Европе. Для сравнения: Париж — Брюссель (320 км), Париж — Лондон (498 км).",3754,32,,historyrussi
14335,2026-01-12T09:01:59+00:00,"Карта немецкого художника, отражающая успехи Германии в продвижении на Восток. 1915 год, разгар Первой мировой войны.",3172,4,,historyrussi
14334,2026-01-12T06:38:00+00:00,"[​​](https://telegra.ph/file/fb826aaf89e3cf2640c05.jpg)**Советские радиохулиганы**

Во время Великой отечественной войны на Крестовском острове в Ленинграде работала советская радиостанция, которая вещала на одной частоте с официальным финским радио. Как известно Финляндия была тогда в союзе с Гитлером. Во время вещания финского официального радио бесцеремонно встревал в передачи советский диктор говорящий на чистом финском языке.

Он блистал остроумием, например когда финский диктор говорил фразу «прослушайте пожалуйста новости», советский тут же добавлял: «Ну, то есть не новости, а свежее геббельсовское вранье», добавлял к выпуску новостей точку зрения советской стороны и рассказывал анекдоты про Гитлера.

Среди финнов новости с советским диктором были очень популярны, а вот у финского и немецкого руководства наоборот – вызывали приступы агрессии. Всю войну немцы стреляли из артиллерии по лесному массиву на Крестовском острове, где, как они предполагали находилась передающая антенна. На самом деле антенной служил трос одного из 15 аэростатов заграждения над островом. Но немцы так и не поняли где находится антенна, а может быть и поняли, но уничтожить ее так и не смогли.",4161,61,,historyrussi
14333,2026-01-11T18:00:00+00:00,Борьба. Якутская область. Российская империя. 1901 год.,3442,12,,historyrussi
14332,2026-01-11T15:00:59+00:00,"Общая камера в Александровской каторжной тюрьме, 1890-е.",3735,11,,historyrussi
14331,2026-01-11T12:05:59+00:00,Е.С. Боткин с Великими Княжнами Ольгой и Татьяной Николаевнами. 1909 г. Англия.,3690,10,,historyrussi
14330,2026-01-11T09:03:59+00:00,Московские мальчишки - коробейники. Россия. 1909 г.,3321,7,,historyrussi
14329,2026-01-11T06:40:00+00:00,"[​​](https://telegra.ph/file/03231cbe1b3be1c693648.jpg)11 января 1917 года (29 декабря 1916 года по юлианскому стилю) в Российской империи был открыт Баргузинский соболиный заповедник, ставший первым в стране. В настоящее время он называется Баргузинский государственный природный биосферный заповедник.

Его открытие стало вынужденной мерой, в России резко сократилась численность соболя, некогда широко распространенного от Северного Урала до Сахалина. Бесконтрольный отстрел этого зверька привел к тому, что соболь оказался на грани полного уничтожения. Инициатором создания заповедника выступил известный русский охотовед А. Силантьев.

Свое название заповедник получил по Баргузинскому уезду, расположенному в Забайкальской области. Интересно, что к моменту создания заповедника на его территории насчитывалось всего около трех десятков соболей. Благодаря охранным мерам его численность была увеличена в десятки раз.

С 1997 года в России ежегодно отмечается праздник — День заповедников и национальных парков. Его дата, 11 января, была выбрана не случайно, именно в этот день больше ста лет назад в нашей стране было принято решение об открытии Баргузинского соболиного заповедника.",4598,20,,historyrussi
14328,2026-01-10T18:00:00+00:00,"Семен Савельевич Ильин на одной из первых машин в городе Вязьма, 1905-1910.",3252,8,,historyrussi
14327,2026-01-10T15:03:59+00:00,"Николай II обходит строй выпускников Севастопольской школы авиации, 1911 г.",3514,13,,historyrussi
14326,2026-01-10T12:01:59+00:00,"​​В январе 1918 года в Петрограде прошёл один из крупнейших в истории крестных ходов, в котором приняли участие до полумиллиона человек. Несмотря на холод и стужу, люди шли с разных концов города в Александро-Невскую лавру, чтобы выразить протест против антирелигиозной политики большевиков.",4546,40,,historyrussi
14325,2026-01-10T09:02:00+00:00,"Старосты Желтугинской республики, 1880-е.",3148,15,,historyrussi
14324,2026-01-10T06:50:00+00:00,"[​​](https://pub-da3a607cc3d643ffaa67028e564144f3.r2.dev/8cCJN0s3wfTqu9y7-1767991072090.jpeg)​​**Желтугинская республика**

Во второй половине XIX века на российском Дальнем Востоке бушевала золотая лихорадка. В поисках благородного металла старатели проникали в самые отдаленные и глухие уголки Приамурья. Золото искали не только на российской стороне, но и в приграничных районах Китая. Китайские промысловики также нередко наведывались на российскую территорию.

В 1883 году ороч по имени Иван обнаружил на китайской стороне в долине речки Желтуги, впадающей в Албазиху, золотые самородки. Специалисты, изучавшие находку счастливчика, заключили, что образцы представляют огромную ценность, а обследовав саму Желтугу, установили, что ее пески содержат много золота. 

Вскоре на Желтугу буквально хлынул поток «искателей фортуны» из близлежащих русских селений — Покровки, Игнашино, Амазара. Вслед за ними попытать счастья бросились жители других сел Приамурья и Забайкалья. 

К началу 1884 года на Желтуге вырос настоящий старательский поселок с населением 5–7 тысяч человек.  Спустя год численность его жителей возросла до 10 тысяч. Это было интернациональное поселение. Наряду с русскими в нем проживали китайцы, корейцы, орочи, французы, немцы, евреи, американцы. Здесь мало кто интересовался прошлым и происхождением приезжих, никто не спрашивал документы. 

Общались между собой старатели в основном на русском. Кроме того, многие говорили на причудливой смеси русского и китайского — «кяхтинском пиджине». Порою представителей разных народов выручал язык жестов и совместное распитие спиртного.

На Желтуге действовал строжайший запрет на торговлю спиртным. Однако ловкие дельцы, называемые спиртоносами, нелегально проносили старателям и владельцам трактиров водку. Присутствие на прииске женщин запрещалось. Чтобы хоть как то скрасить суровый быт старатели могли развлечься в игорных домах, посетить зверинец или выступление какой-нибудь заезжей труппы. В подобных развлекательных заведениях за вечер тратились целые состояния.

Золото, деньги, карты и водка — вот рецепт кровавого блюда беззакония. Драки, убийства, кражи, грабежи для многих жителей Желтуги были привычными занятиями. Но бесчинства довольно быстро приелись. Им захотелось порядка, возможности спокойно заработать миллионы.

На общем сходе прииск был провозглашен республикой и разделен на участки, именовавшимися штатами. Во главе каждого штата стоял выборный староста, зарекомендовавший себя честным и порядочным человеком. Выборы старост проходили каждые четыре месяца. Те организовывали жизнь своих подчиненных, могли решать мелкие гражданские и уголовное дела, за что и получали зарплату — 200 рублей в месяц.

Руководить жизнью прииска стал старшина или президент. Его должность тоже была выборной. За свою работу он получал оклад — 400 рублей в месяц. На рукаве президент носил значок из желтой меди. До сих пор нет точных сведений о том, кто был первым президентом Желтугинской республики. По одним данным, столь важный пост занял итальянский подданный Карл Карлович Фоссе, по другим — некий Адольф Фасс. Некоторые авторы утверждают, что возглавлял самопровозглашенное государство словак Карл Иванович.  

Уголовные законы прииска были строги. За воровство полагалось 500 ударов терновником. То же наказание назначалось за ношение оружия в пьяном виде. Приведшего женщину ожидала кара в виде 400 ударов. Те, кто шумел ночью, получали 200 ударов.  

Таким образом, за короткий срок в Китае, неподалеку от российской границы, появилось неофициальное, но вполне жизнеспособное образование, построенное по типу республики. Исследовали отмечают, что власть в нем  имела деление на исполнительную, законодательную и судебную, а ключевые должности были выборными. Постепенно решался вопрос о разрешении проживания в крае женщин.

Разумеется, существование странного государства не устраивало  ни китайские ни российские власти. Зимой 1885 года китайские войска при содействии русских частей разгромили самопровозглашенную Желтугинскую республику и выдали России захваченных там русских подданных.",3727,35,,historyrussi
14323,2026-01-09T18:00:00+00:00,Великий князь Константин Константинович в роли Гамлета. Санкт-Петербург. Российская империя. 1897-1900 года.,3166,16,,historyrussi
14317,2026-01-09T15:02:00+00:00,Павильон пивзавода «Восточная Бавария» на Казанской выставке 1909 года.,3584,18,,historyrussi
14316,2026-01-09T12:03:25+00:00,"Лорд Реглан — Омер-паша — Пелисье (под Севастополем в 1855 году, во время Крымской войны). Ксилография.",3233,6,,historyrussi
14315,2026-01-08T18:00:00+00:00,Княжна Лазарева в татарском костюме. Фотограф Дмитрий Иванович Ермаков. Тифлис. Россия.1890 г.,3505,11,,historyrussi
14313,2026-01-08T15:02:00+00:00,"1902. Группа заключенных Таганской тюрьмы возвращается с утреннего представления в Большом театре, которое они посетили в качестве поощрения за примерное поведение.",3569,45,,historyrussi
14312,2026-01-08T12:04:00+00:00,"Вид на Тверь, гравюра, 1783 год.",3463,20,,historyrussi
14311,2026-01-08T09:32:21+00:00,"Великий князь Георгий Александрович на вороном иноходце по кличке «Остроух», 1899 год.",3629,11,,historyrussi
14310,2026-01-08T06:55:59+00:00,"​​8 января 1861 года в Санкт-Петербурге был издан первый номер журнала «Вокруг света». Это не только один из первых российских журналов — журнал «Вокруг света» стал еще и одним из первых в мире познавательных журналов. Со дня первого издания «Вокруг света» выходит в свет с небольшими перерывами уже полтора столетия. С января 1918 по январь 1927 и с июля 1941 по декабрь 1945 года журнал не издавался. Однако, при всех перипетиях своей истории «Вокруг света» сохранял преемственность как журнал о мире вокруг нас, путешествиях и открытиях.",3563,23,,historyrussi
14309,2026-01-07T12:03:00+00:00,"Рождество в блиндаже, 1916 год.",3554,20,,historyrussi
14308,2026-01-07T09:00:59+00:00,"Рождественская ёлка, Санкт-Петербург, 1914 год.",3534,19,,historyrussi
14307,2026-01-07T06:30:00+00:00,"**Рождество до революции**

На рубеже 19-20 веков новогодние праздники в Российской империи длились с 24 декабря по 6 января и включали в себя Сочельник, Рождество и Васильев вечер. Новый год оставался в тени Рождества, выступая скорее как приятное дополнение и лишний повод ещё раз собраться после бурных рождественских гуляний.

Мода на ёлку, в начале позапрошлого столетия привитая русским аристократам немцами, к последней трети 19-го века захватила всю Россию – ель устанавливали в Сочельник и убирали только под конец святок. Вторым несменяемым символом новогодних торжеств на рубеже веков стал таинственный старик-даритель, сменивший огромное множество имён перед тем, как стать Дедом Морозом.

Российская империя являлась православным государством, поэтому наиболее торжественные застолья устраивались в Сочельник и на Рождество. Каждое блюдо, подаваемое к столу в Сочельник, имело свой религиозный смысл и утверждалось церковью. Рождество к началу прошлого столетия сильно обмирщало, поэтому находилось во власти не религиозных, а скорее светских традиций.

24 декабря с наступлением сумерек хозяева дома и гости приступали к трапезе. По церковному уставу, меню Сочельника состояло из трёх обязательных постных блюд: печёная рыба, густой фруктовый компот и размоченное в воде зерно (сочиво, что-то типа каши). Помимо этой «программы минимум» на столе могли появиться пирожки с рыбой, вареники с капустой и грибами, малосольные огурцы, клюквенный кисель и ватрушки на десерт.

Рыба, Ίχθύς по-древнегречески, являлась акронимом имени Иисуса Христа и занимала центральное место на столе. Зерно, размоченное в воде, символизировало начало жизни. Компот олицетворял созревание жизни и её окончание.

На следующее утро, 25 декабря, строгий религиозный Сочельник сменялся шумным и радостным Рождеством. На рождественском столе во второй половине 19-го века обязательно присутствовал пирог, холодная рыба, жаркое из птицы или другого животного, различные овощи, фрукты и сладкий десерт.

Новый 1900 год зажиточные горожане встречали, уплетая суп из дичи с волованами (закуски из теста), отварную лососину с соусом, запечённую телятину, рябчиков в сметане и апельсиновое желе на десерт. Пили вино, шампанское, кофе с коньяком или водку.

Семьи победнее довольствовались куриным рассольником, заливным судаком, жареной индейкой и компотом. Иногда встречались совсем оригинальные блюда, например суп из бычьих хвостов или разваренные свиные мозги.

31 декабря праздновался Васильев вечер. В этот день на стол подавался целый молочный поросёнок, а за неимением оного – запечённая свиная голова. Малоимущие семьи ограничивались свиным студнем, домашней колбасой или, на худой конец, салом. В остальном новогодний стол совпадал с рождественским и начал меняться только в советскую эпоху.",4265,87,,historyrussi
14306,2026-01-06T21:58:51+00:00,Поздравляю всех с Рождеством Христовым!,3591,21,,historyrussi
14305,2026-01-06T18:00:00+00:00,Саратов. План города 1892 года с нанесёнными данными по эпидемии холеры.,4088,21,,historyrussi
14303,2026-01-06T15:06:00+00:00,"Родословное древо Пушкиных, (акварель, неизвестный художник, начало XIX века; центральный музей А. С. Пушкина).",3546,27,,historyrussi
14302,2026-01-06T12:04:00+00:00,"Члены Императорского Всероссийского аэроклуба у гондолы воздушного шара, 1909 год.",3246,2,,historyrussi
14301,2026-01-06T06:59:00+00:00,"[​​](https://pub-da3a607cc3d643ffaa67028e564144f3.r2.dev/p2jz2OtR4KH7dm9g-1767656592826.jpeg)**Князья Юсуповы**

По легенде, история Юсуповых начинается в песках Аравии: их предком якобы был сам Абу Бакр, ближайший сподвижник и тесть пророка Мухаммеда. Потомки этого рода правили Дамаском, Антиохией, Ираком и Египтом. Судьба забросила их в Золотую Орду, где они подружились с самим Тамерланом.

Основателем российской ветви стал Юсуф-мурза, правитель Ногайской Орды. Среди детей Юсуфа-мурзы была дочь Сююмбике, которая в 1549–1551 годах правила Казанским ханством, а также сыновья Иль-мурза и Ибрагим - от них произошли две ветви будущих князей Юсуповых.

Его дочь Сююмбике вошла в историю как последняя правительница Казанского ханства. Легенда гласит, что Иван Грозный, покоренный её красотой, прислал сватов, но получил отказ. После взятия Казани царица якобы бросилась с башни, которая теперь носит её имя.

В 1565 году Юсуф-мурза велел своим сыновьям ехать в Москву. Царь Федор Иоаннович отдал им во владение город Романов (сегодня Тутаев в Ярославской области﻿), в котором они и обосновались.

Поворотным моментом в истории рода стало крещение Абдул-мурзы в православие. Причина была курьезной: он угостил православного патриарха гусем во время поста, за что попал в опалу. Чтобы вернуть расположение царя, Абдул принял христианство и стал Дмитрием Юсуповым.

Но согласно семейному преданию, в ту же ночь ему было послано пророчество: за измену вере в каждом поколении будет рождаться не более одного наследника мужского пола, а если их будет больше – никто не проживет дольше 26 лет. Удивительно, но это проклятие словно преследовало род на протяжении веков.

Юсуповы быстро стали одним из влиятельнейших семейств России. Григорий Юсупов сражался бок о бок с Петром I, его сын Борис стал московским губернатором, а внук Николай – фаворитом Екатерины II. Именно при нем состояние семьи достигло баснословных размеров.

Николай Борисович Юсупов был настоящим «русским Медичи». Он собрал коллекцию произведений искусства, соперничавшую с императорской, превратил усадьбу Архангельское в «подмосковный Версаль» и, по слухам, держал в своем дворце галерею из 300 портретов женщин, с которыми был близко знаком.

К концу XIX века род держался на волоске. У последней представительницы по прямой линии, Зинаиды Николаевны, прозванной «русской Венерой» за необычайную красоту, было двое сыновей. Старший, Николай, погиб на дуэли незадолго до своего 26-летия. Младший, Феликс, вошел в историю как убийца Распутина.

Феликс женился на племяннице Николая II Ирине Романовой, превратив и без того богатейший род в одну из самых влиятельных семей империи. Однако революция 1917 года положила конец этому величию. Юсуповы бежали из России на британском линкоре «Мальборо», захватив лишь малую часть своих сокровищ.

В эмиграции Феликс и Ирина открыли модный дом IRFE (от первых букв их имен), который одно время был популярен в Париже. Позже Феликс прославился судебным процессом против Metro-Goldwyn-Mayer, выиграв иск о клевете и вынудив Голливуд ввести знаменитую disclaimer-фразу «Все совпадения случайны».

Состояние Юсуповых было поистине легендарным. Им принадлежали десятки дворцов, включая знаменитый особняк на Мойке в Петербурге, более 30 имений, заводы, фабрики и даже знаменитая жемчужина «Пелегрина». По некоторым оценкам, их богатство превышало состояние самих Романовых.

Сегодня бывшие юсуповские дворцы превратились в музеи, а их потомки живут в разных странах мира. Но память об этом удивительном роде, чья история напоминает восточную сказку, превратившуюся в русский роман, живет до сих пор.

Последний прямой потомок Юсуповых по мужской линии, который должен был унаследовать все титулы и состояния, стал одним из тех, кто способствовал падению империи, убив Распутина. А его дочь Ирина, выйдя замуж за князя Шереметева, положила начало новой династии, которая продолжается и сегодня.

Их потомки иногда приезжают в Россию, посещают бывшие родовые имения, теперь ставшие музеями, и, возможно, размышляют о удивительных поворотах истории, превративших потомков арабских халифов в русских князей, а затем – в обычных европейских граждан.",3635,67,,historyrussi
