id,date,text,views,forwards,replies,channel_short
14254,2026-03-07T12:01:54+00:00,"🏥 **В Тюменской области открыли поликлинику после капитального ремонта**

В Областной больнице №11 в поселке Голышманово открылась поликлиника, которая оказывает помощь более 16 тыс. жителей. 

➡️ В обновленном здании заменили инженерные системы, внедрили систему обратной связи: теперь на дверях каждого кабинета размещены QR-коды для отзывов, а также установили терминал для электронного управления очередью. 

В медучреждении также появилось новое современное оборудование, в том числе:

🔴 электроэнцефалограф для функциональной диагностики;
🔴 хирургические коагуляторы;
🔴 новые стоматологические установки.

↪️ Также на базе поликлиники открыт специализированный кабинет для обучения пациентов с сахарным диабетом, где врачи — эндокринолог и терапевт — проводят занятия как для людей с впервые выявленным сахарным диабетом, так и для диспансерной группы. На занятиях они учатся эффективно управлять своим состоянием в повседневной жизни.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#Модернизация",4021,6,0,minzdrav_ru
14253,2026-03-07T06:05:09+00:00,"**🤰**** ****#ПростыеПравила****: Как подготовиться к беременности, родам и уходу за ребенком **

Об этом рассказала психиатр, психотерапевт, акушер-гинеколог, старший научный сотрудник НМИЦ акушерства, гинекологии и перинатологии имени академика В. И. Кулакова Минздрава России Наталья Стеняева.

__— Сейчас актуальна прегравидарная подготовка: когда будущие родители проходят репродуктивную диспансеризацию и планируют беременность заранее, — сказала эксперт.__

💞 В период ожидания малыша матери важно посещать все плановые осмотры, чтобы наблюдать за собственным состоянием и развитием плода. Когда на скринингах мамы видят ребенка на УЗИ, у них снижается уровень стресса — они становится спокойнее, видя, что с ребенком все хорошо.

🤔 Уровень тревоги и страха у женщины обычно повышается в 1-м и 3-м триместре беременности. В школах будущих родителей, которые важно посещать вместе с партнером, можно получить поддержку специалистов, получить ответы на волнующие вопросы и подготовиться к родам и уходу за новорожденным.

__— Женщине важно знать, как будут проходить роды, чтобы психологически подготовиться к такому событию, — подчеркнула Наталья Стеняева. —__ __Обучение помогает пройти  этот этап осознанно__ и выработать совладающее поведение в родах заранее.

👨🏻 Особое внимание к подготовке необходимо уделить и будущим отцам. Когда папы посещают занятия вместе с супругами, женщины чувствуют поддержку мужчины, который вместе с ней готовится к новому этапу в жизни. 

О полезных привычках смотрите на сайте ➡️ [ТакЗдорово](https://www.takzdorovo.ru/)

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)",14305,57,0,minzdrav_ru
14249,2026-03-06T16:04:42+00:00,"🏅 **Михаил Мурашко: Вся система здравоохранения строится на труде, преданности специальности и заветном служении женщин**

Министр здравоохранения РФ Михаил Мурашко вручил государственные и ведомственные награды женщинам- работникам системы здравоохранения в преддверии Международного женского дня.

👩‍⚕️ Во вступительном слове глава Минздрава России отметил, что женщины занимают особое место в системе здравоохранения.

__— Вся система здравоохранения строится на вашем труде, на вашей преданности специальности, на вашем заветном служении. Чувство сострадания, присущее в большей степени женщинам, чувство материнства, чувство уважения и любви к пациентам идут через всю нашу профессию. И у вас это, конечно, получается значительно лучше, чем у мужской части наших медицинских коллективов, — сказал министр.__

➡️ Михаил Мурашко подчеркнул, что в период пандемии COVID-19, а также во время СВО женщины продолжают проявлять особую силу и профессионализм.

__— В период пандемии, специальной военной операции женщины проявили и проявляют себя действительно как героические личности, которые, вместе со всеми стоят на охране здоровья граждан, — сказал он.
__
❤️ Именно профессиональная грамотность в эти сложные периоды в сочетании с высокой вовлечённостью и глубоким уважением к пациентам создали особую синергию.

__— Самое важное, что в эти периоды ваша теплота и профессиональная грамотность действительно создали синергию с вовлеченностью и глубоким уважением к пациентам, и люди почувствовали эту заботу. И в эти периоды, когда все говорят, что медики — герои, что медики спасают жизни, — это действительно так, — сказал он.__

Отметим, что сегодня в нашей стране в системе здравоохранения женщины составляют 70% из числа врачей, 95% среднего медицинского персонала, а также занимают каждый третий пост руководителя регионального министерства или департамента в сфере охраны здоровья.

💬** **[Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)",8277,36,6,minzdrav_ru
14248,2026-03-06T14:56:27+00:00,"👶 **Башкирские врачи спасли** **недоношенного малыша весом всего 490 граммов**

Экстренное кесарево сечение провели пациентке в городском клиническом перинатальном центре Уфы в связи с развившейся острой преждевременной отслойкой плаценты, угрожавшей жизни малыша. Состояние новорожденного было тяжелым и нестабильным из-за экстремально низкой массы тела.

➡️ Чтобы помочь ребенку преодолеть критический порог специалисты перевели малыша в отделение реанимации и интенсивной терапии, где оказывали всю необходимую медицинскую помощь: искусственную вентиляцию легких, антибактериальную и инфузионную терапию, а также поддерживающее питание. 

С помощью телемедицинских технологий комплексное лечение проходило при координации со специалистами НМИЦ акушерства, гинекологии и перинатологии им. ак. В. И. Кулакова Минздрава России

Для эффективного восстановление малыша в таких ситуациях необходимо присутствие матери и тактильный контакт по методу «кожа к коже», поэтому в перинатальном центре ей обеспечили круглосуточный доступ к ребенку и поддержку грудного вскармливания.

💛  У ребенка отмечается положительная динамика лечения — он научился самостоятельно дышать и весит уже 1600 гр. Сейчас малыш проходит реабилитацию под присмотром специалистов.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#МедицинаРегионов",5757,24,6,minzdrav_ru
14246,2026-03-06T10:33:00+00:00,"👨‍⚕️ **Сахалинские врачи спасли мужчину с ожогами 47% тела, упавшего в колодец с кипятком
 
**В** **Охинскую центральную районную больницу поступил мужчина с ожогами 47% тела, который поскользнулся и упал в колодец с кипятком. Несмотря на шок, он смог быстро выбраться наружу, но последствия травмы оказались крайне серьёзными: ожоги покрыли половину тела, особенно пострадали ноги.

🚁 После стабилизации состояния мужчину оперативно доставили вертолетом санавиации в Южно-Сахалинскую городскую больницу им. Ф.С. Анкудинова. 

Специалисты провели некрэктомию — удалили омертвевшие ткани для остановки распространения инфекции токсических осложнений.
 
❤️ Сейчас пациент чувствует себя лучше и проходит дальнейшую реабилитацию.

__— Помню, как меня привезли в приёмный покой Охинской центральной районной больницы, потом я очутился в Южном. Для меня между этими событиями прошло не больше нескольких часов, а оказывается, я пролежал в коме три дня. Сейчас худшее уже позади, остаётся только набираться сил. Врач говорит, что смогу ещё в футбол поиграть, — рассказал мужчина.

__💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)__

__#МедицинаРегионов",4605,4,1,minzdrav_ru
14243,2026-03-06T06:01:00+00:00,"👦🏥 **В Кабардино-Балкарской Республике открылась обновленная детская поликлиника**

В микрорайоне Александровка г. Нальчика начала работу обновленная детская поликлиника. К медучреждению прикреплено более 6,6 тыс. маленьких пациентов.

➡️ Ранее детское отделение располагалось в одном помещении со взрослой поликлиникой площадью 103 кв. м. 

Новое помещение в пять раз больше прежнего: здесь организованы отдельные кабинеты для врачей, процедурные, диагностические помещения и другие специализированные зоны, соответствующие современным стандартам.

📌 Отметим, что обновленная детская поликлиника открыта в рамках модернизации первичного звена здравоохранения.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#Модернизация",6714,9,8,minzdrav_ru
14239,2026-03-05T18:04:03+00:00,"📝 **Михаил Мурашко ознакомился с перспективными ИИ-разработками на «Неделе искусственного интеллекта» в Аппарате Правительства РФ
**
Министр здравоохранения РФ Михаил Мурашко посетил интерактивную выставку отечественных ИИ-решений в рамках Недели искусственного интеллекта в Аппарате Правительства России.

Российские разработчики представили перспективные решения на базе собственных ИИ-моделей, применяемых в здравоохранении:

➡️ Нейросеть для анализа МРТ новорожденных, позволяющую с высокой точностью оценивать степень развития головного мозга у детей. Технология создана совместно с Педиатрическим университетом Минздрава России.
➡️ ИИ-решение для обработки многостраничных документов клинических исследований. 
➡️ИИ-решение для автоматического удаления персональных данных из документов. 

Кроме того, Михаилу Мурашко продемонстрировали робота-доставщика для перевозки лекарств и медицинских анализов внутри больниц и антропоморфного робота, который самостоятельно ориентируется в пространстве, обходит препятствия и взаимодействует с предметами.

Также главе Минздрава России представили:

🔴 Нейросеть «ГигаЧат» — универсальная ИИ-модель для различных отраслей;
🔴 Умное кольцо — устройство для мониторинга показателей организма.

📌 Отметим, что сегодня в России зарегистрировано 54 медизделия с искусственным интеллектом, из них 47 — от российских производителей.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#БудущееМедицины 
#МедицинскаяНаука 
#СделаноВРоссии",9724,82,3,minzdrav_ru
14237,2026-03-05T14:02:30+00:00,"🩺 **Специалисты Приморского края спасли от ампутации ног 96-летнюю женщину
**
Во Владивостокскую клиническую больницу №1 в экстренном порядке поступила 96-летняя пациентка с жалобами на резкую боль в обеих ногах, «ледяную» кожу и невозможность пошевелить ступнями.

⚡️ В ходе обследования специалисты диагностировали **острую тромбоэмболию **обеих ног — критическое состояние, характеризующееся образованием сгустков крови, перекрывающих кровоток. Пациентке грозила ампутация. 

Врачи приняли решение о проведении экстренной операции.

__— Хирургическое вмешательство заключалось в экстренной **тромбэмболэктомии** — удалении тромбов из магистральных артерий для немедленного восстановления кровотока. Через небольшие доступы в паховых областях мы подошли к бедренным артериям, вскрыли их и извлекли тромботические массы, полностью перекрывавшие просвет сосудов. После этого кровоток восстановился: сначала в крупных сосудах, затем в более мелких ветвях, — рассказал сосудистый хирург Андрей Нестеров.__

➡️ Уже в первые часы после операции женщина отметила значительное улучшение: боль ушла, ноги стали тёплыми, появилась чувствительность.

Но ключевым стал послеоперационный период. 

Возраст и сопутствующие заболевания требовали точности терапии: необходимо было поддержать работу сердца, почек и сосудов, чтобы организм справился с нагрузкой.

Восстановление прошло без осложнений, швы зажили хорошо.

❤️ Сейчас пациентка чувствует себя лучше, её выписали домой под амбулаторное наблюдение.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#МедицинаРегионов",4917,16,1,minzdrav_ru
14236,2026-03-05T11:02:37+00:00,"👨‍⚕️ **Врачи из Оренбургской области удалили гигантскую опухоль прямой кишки, проросшую в мочевой пузырь**

В онкоцентр Бузулукской больницы скорой медицинской помощи им. академика Н.А. Семашко поступил 52-летний житель Тоцкого района с диагнозом рак прямой кишки.

📌 Традиционно лечение таких пациентов начинается с химиолучевой терапии для уменьшения опухоли. Но в данном случае из-за начавшейся кишечной непроходимости и опасного кровотечения этот метод был противопоказан.

Единственным решением стала операция. В ходе вмешательства врачи обнаружили, что опухоль более 10 сантиметров в диаметре проросла в стенку мочевого пузыря.

➡️ Специалисты удалили пораженный отдел прямой кишки и часть пораженного органа, затем восстановили непрерывность мочевых путей и сформировали новый резервуар мочевого пузыря.

Этот метод позволил избежать создания отверстия в брюшной стенке для отвода содержимого кишечника. Пациенту сохранили естественные физиологические функции.

❤️ Операция длилась 2,5 часа и прошла успешно. 

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#МедицинаРегионов",5907,15,1,minzdrav_ru
14235,2026-03-05T05:52:03+00:00,"🩺 **Наталья Мокрышева: В России уделяется большое внимание профилактике ожирения**

Об этом сообщила директор НМИЦ эндокринологии им. ак. И.И. Дедова Минздрава России Наталья Мокрышева на пресс-конференции ТАСС, приуроченной ко Всемирному дню борьбы с ожирением. 
__
— В России в последние годы действительно уделяется большое внимание разработке системы мер по борьбе с ожирением, — рассказала она.__

➡️ Сегодня в России выстроена структурированная система по профилактике и раннему выявлению нарушений обмена веществ, а также лечению ожирения.

__— Мы должны не просто лечить само ожирение и его осложнения, но и должны создать в России систему осознанного отношения к здоровью самого человека, которая позволит ему в любой момент времени обратиться к врачу на уровне первичного звена, центров здоровья~~ ~~и получить уже при необходимости консультацию узких специалистов по вопросам его метаболического здоровья, — сказала она.__

📌 Наталья Мокрышева подчеркнула, что ожирение — это отдельное заболевание, а не фактор риска развития других патологий.

__— Ожирение — это не просто фактор риска развития инсультов, инфарктов и других заболеваний, это отдельное заболевание. Оно является хроническим, рецидивирующим. То есть, это очень серьёзный статус, с которым, нужно работать специалистам узкого профиля,а также в рамках междисциплинарной команды, которую мы сейчас создаём, — уточнила эксперт.

__💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)__

__#ЗдоровьеВПриоритете",6056,31,5,minzdrav_ru
14229,2026-03-04T16:02:09+00:00,"➡️ Вас пригласили в чат #ЯТолькоСпросить
**
****🍰**** Как контролировать свой вес**

Диетолог клиники Санкт-Петербургского педиатрического университета Минздрава Росссии Анна Завьялова дала советы родителям, как сформировать у ребенка здоровый подход к питанию.

📄 Как избежать набора веса:

🎥 отказаться от магазинных йогуртов и соков. Они, как правило, содержат много сахара;
🎥 обязательно завтракать (хотя бы чем-то легким). Отказ от этого приема пищи замедляет обмен веществ и снижает энергию на весь день;
🎥 не злоупотреблять фастфудом. Это очень вредная еда, в которой много пустых калорий;
🎥 проходите регулярные профилактические осмотры, на которых врач может дать рекомендации по рациональному питанию.

📲 В наших карточках — примеры того, как можно обсуждать подобные темы с ребенком.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)",13901,85,0,minzdrav_ru
14228,2026-03-04T13:31:43+00:00,"Сегодня среда, а значит... #НаучнаяСреда

🧬 **Ученые Пироговского Университета Минздрава России создали первый в стране набор для расшифровки всех генов человека**

Специалисты Института трансляционной медицины РНИМУ им. Н.И. Пирогова Минздрава России зарегистрировали диагностический набор реагентов GLxS. 

📌 Это первый в стране комплект для **полноэкзомного секвенирования**, разрешенный для применения в клиниках.

💡 **Полноэкзомное секвенирование** — это метод, который позволяет «прочитать» экзом (все кодирующие участки генов), где скрыто около 85% мутаций, вызывающих наследственные болезни. Раньше такая глубокая диагностика была доступна в основном в рамках научных исследований.

GLxS прошел все испытания Росздравнадзора, что позволит использовать его не только для экспериментов, но и для постановки реальных диагнозов в больницах по всей стране.

↪️ С помощью GLxS будущие родители могут пройти преконцепционный скрининг, чтобы оценить риски передачи наследственных патологий еще на этапе планирования беременности.

__— Чтобы научные решения могли использоваться для постановки диагноза, каждый компонент должен иметь регистрационное удостоверение. Теперь мы зарегистрировали все три ключевых компонента. Клиника может развернуть у себя полный цикл диагностики: от пробирки с кровью до готового заключения, — заявил исполняющий обязанности заведующего лабораторией геномики Пироговского Университета Минздрава России Дмитрий Коростин.__

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#СделановРоссии",6167,60,0,minzdrav_ru
14227,2026-03-04T10:31:07+00:00,"**💪 Врачи Ямала восстановили работоспособность руки мужчине, который порвал сухожилие бицепса, резко дернув дверь подъезда**

Пациент поступил в Новоуренгойскую центральную городскую больницу с отрывом сухожилия бицепса.

➡️ Такая травма проявляется характерным щелчком, отёком, гематомой, резкой болью и деформацией мышцы.

Врачи приняли решение о проведении малоинвазивной операции.

Через небольшие разрезы в плече и предплечье с помощью специального инструмента специалисты прошили сухожилие прочными нитями и зафиксировали его к лучевой кости — для этого в кости сверлится канал, в который вводится винт и подшивается сухожилие.

📌 Выполнять простейшие бытовые действия мужчина смог уже сразу после операции. 

❤️ В больнице пациент провёл шесть дней. Сейчас он чувствует себя хорошо, его выписали домой под амбулаторное наблюдение. Через несколько недель работоспособность руки восстановится полностью.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#МедицинаРегионов",4643,24,0,minzdrav_ru
14226,2026-03-04T06:01:31+00:00,"🏆 **Северо-Западный ГМУ им. И.И. Мечникова Минздрава России получил премию Правительства РФ в области качества **

Северо-Западному ГМУ им. И.И. Мечникова Минздрава России стал лауреатом премии Правительства РФ в области качества 2025 года за выдающиеся достижения в сфере качества продукции и услуг, обеспечение безопасности и внедрение эффективных методов управления. Соответствующее распоряжение подписал Премьер-министр РФ Михаил Мишустин.

🔍 Отметим, что премия присуждается ежегодно на конкурсной основе. Эксперты оценивают организации по девяти критериям, в том числе лидерство, политика и стратегия, персонал, партнерство, ключевые результаты.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)",4694,29,0,minzdrav_ru
14223,2026-03-04T05:05:48+00:00,"**🏅 Михаил Мурашко вручил награды за вклад в просвещение в сфере «Спорт и ЗОЖ»
**
Министр здравоохранения РФ Михаил Мурашко на торжественной церемонии награждения конкурса «Знание.Премия» вручил награды победителям в номинации «За вклад в просвещение в сфере ""Спорт и ЗОЖ""».

Награды удостоены:

🔴 Ветеран СВО и трёхкратный чемпион России по спортивному метанию ножа Вячеслав Нагаев, развивающий адаптивный спорт в Хабаровском крае;

🔴 Всероссийское общественное движение «Волонтеры-медики» за реализацию инициатив по профилактике различных заболеваний, по отказу от вредных привычек и репродуктивному здоровью.

— __Долголетие сегодня — это самый основной тренд во всём мире, поэтому в рамках премии общества «Знание» мне приятно сегодня озвучить победителей номинации за вклад в просвещение в сфере спорт и ЗОЖ, — подчеркнул министр__.

➡️ Михаил Мурашко отметил, что вся система здравоохранения направлена на создание условий, позволяющих каждому человеку максимально реализовать свой потенциал, и она оказывает поддержку человеку на всех этапах его жизни, но также каждому необходимо ответственно относиться к своему здоровью.

__— Система здравоохранения позволяет каждому достичь лучшей реализации себя. Человек рождается, и сегодня его подхватывают педиатры, неонатологи, которые сразу же делают массу скринингов, в этом году уже на 42 заболевания, профилактические исследования, вакцинацию__. __На всех этапах жизни человека медицина всегда идёт рядом. Но важно, чтобы человек и сам заботился о своём здоровье, — подчеркнул глава Минздрава России.__

📌 Отметим, что номинация «За вклад в просвещение в сфере ""Спорт и ЗОЖ""» вручается просветительским проектам и специалистам, работающим в области укрепления физического здоровья, адаптивного спорта и популяризации здорового образа жизни. В 2025 году на номинацию поступило более 1 тыс. заявок.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#ЗдоровьеВПриоритете",5574,17,0,minzdrav_ru
14221,2026-03-03T16:02:55+00:00,"🏥 **В Клинике ЮУГМУ Минздрава России открылся центр для лечения пациентов с раком печени 
**
На базе онкологического отделения Клиники Южно-Уральского ГМУ Минздрава России создан Центр лечения гепатоцеллюлярной карциномы.

💡 **Гепатоцеллюлярная карцинома** — первичный рак печени, на который приходится 80–90% всех злокачественных опухолей этого органа. Он развивается на фоне хронических заболеваний печени: цирроза, вирусных гепатитов B и C, неалкогольной жировой болезни печени. 

Основная опасность этого типа рака печени — длительное бессимптомное течение на ранних стадиях, при этом болезнь может быстро прогрессировать и давать метастазы.

Центр выполняет: 

🔴 раннюю диагностику (УЗИ, КТ, МРТ с контрастированием (для определения доброкачественных и злокачественных образований печени), биопсия, лабораторные тесты на онкомаркеры);
🔴 хирургическое лечение (резекцию печени);
🔴 локальную терапию (абляцию печени);
🔴 эндоваскулярные методы (химиоэмболизация);
🔴 системную терапию (таргетные препараты, иммунотерапию).

— __Пациентам из группы повышенного онкологического риска — с циррозом, неалкогольным жировым поражением печени, ожирением — необходимо систематически проходить обследования. При выявлении отклонений для уточнения диагноза пациента направляют на КТ или МРТ для детального изучения состояния органов брюшной полости, — рассказала заведующая онкологическим отделением Клиники ЮУГМУ Минздрава России Ирина Куракина.__

Отметим, что диагностикой гепатоцеллюлярного рака в Клинике ЮУГМУ Минздрава России занимается мультидисциплинарная команда специалистов. 

Это позволяет разрабатывать для каждого пациента индивидуальную тактику лечения и оказывать помощь на ранних или промежуточных стадиях, когда оперативное лечение наиболее эффективно.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#ЗдоровьеВПриоритете",5402,22,1,minzdrav_ru
14220,2026-03-03T13:11:01+00:00,"**👂**** ****#ПростыеПравила****: Как сохранить слух на годы вперед**

Об этом рассказала оториноларинголог НМИЦ нейрохирургии им. ак. Н.Н. Бурденко Минздрава России Надежда Азарова.

❗️ Иногда снижение слуха можно спутать с переутомлением или возрастными факторами, игнорируя симптомы. Например, вы постоянно прибавляете громкость на устройствах почти до предела и часто переспрашиваете собеседника.

🗒 Что влияет на снижение слуха:

🎥 возрастные изменения;
🎥 инфекции (отиты, грипп, корь, менингит);
🎥 хронические болезни (ипертония, сахарный диабет, атеросклероз);
🎥 прием ототоксических препаратов без назначения;
🎥 травмы (акустическая и баротравма, черепно-мозговые травмы).

Подход к лечению нарушения слуха зависит от причины возникновения и степени тугоухости. Если вы обнаружили проблемы — обязательно обратитесь к специалисту и не занимайтесь самолечением.

👩‍⚕️ Своевременная диагностика, профилактика и реабилитация позволят сохранить слух, что влияет на качество жизни и полноценное восприятие окружающего мира.

Подробнее о профилактике тугоухости смотрите в нашей карточке 🖼

О полезных привычках смотрите на сайте ➡️ [ТакЗдорово](https://www.takzdorovo.ru/)

**3 марта — Всемирный день слуха**

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)",9472,61,2,minzdrav_ru
14219,2026-03-03T10:50:24+00:00,"👨‍⚕️ **Врачи Алтайского края провели женщине операцию с редкой аномалией матки**

Пациентка поступила в  гинекологическое отделение перинатального центра «ДАР» с жалобами на болезненные менструации и длительные боли внизу живота. 

➡️ В ходе комплексного обследования врачи выявили аномалию развития матки: однорогая матка и рудиментарный рог, который не соединяется с основной полостью матки. Это редкое отклонение от нормальной анатомии, которое негативно влияет на репродуктивную функцию и здоровье женщины. 

__— Сильные боли у девушки возникали из-за того, что в рудиментарном роге был эндометрий, но во время менструации, когда происходило его отторжение, отсутствовала его эвакуация — доступа к полости матки ведь не было, — рассказала заведующая отделением гинекологии Людмила Шмонова. __

После постановки диагноза специалисты приняли решение о проведении операции. Используя малоинвазивный метод (через проколы брюшной стенки), врачи провели удаление рудиментарного рога.

❤️ Сейчас пациентка чувствует себя хорошо. Ее выписали под амбулаторное наблюдение. 

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#МедицинаРегионов",4976,11,1,minzdrav_ru
14218,2026-03-03T06:03:59+00:00,"🫀 **Врачи Республики Калмыкия спасли 33-летнего мужчину, у которого два раза остановилось сердце после чрезмерной физической нагрузки**

Бригада скорой помощи доставила пациента в критическом состоянии в Республиканскую больницу им. П.П. Жемчуева. По словам мужчины, ему стало плохо во время разгрузки мебели.

У мужчины остановилось сердце из-за серьёзного нарушения ритма, но благодаря быстрым и слаженным действиям медиков во время транспортировки его состояние удалось стабилизировать.

⚡️ В приёмном отделении больницы произошла повторная остановка сердца, которую также успешно купировали экстренной сердечно-легочной реанимацией. 

После комплексного обследования, включая коронароангиографию, врачи подтвердили **острый инфаркт миокарда** — поражение сердца, которое сопровождается некрозом (отмиранием) части мышечной ткани (миокарда) на фоне внезапного прекращения ее кровоснабжения.

➡️ Мужчина провёл семь дней на аппарате искусственной вентиляции лёгких в отделении реанимации, после чего его перевели в кардиологическое отделение для продолжительного лечения. 

❤️ Через месяц пациента выписали домой под амбулаторное наблюдение. Сейчас он чувствует себя лучше.

💬 [Получить MAXимум пользы для здоровья](https://max.ru/minzdrav_ru)

#МедицинаРегионов",5531,18,3,minzdrav_ru
